source,feature_id,mean,var,score,selected,threshold
Xb,47125,0.02127659574468085,0.021047815145275692,0.01011248622294086,False,0.336238477090991
Xb,47126,0.13829787234042554,1.797872340425532,0.07409174030846827,False,0.336238477090991
Xb,47127,0.9893617021276596,11.494509265614274,0.40612259353286567,True,0.336238477090991
Xb,47128,0.19148936170212766,3.4468085106382973,0.09223107342590116,False,0.336238477090991
Xb,47129,0.0425531914893617,0.1702127659574468,0.02755628078702377,False,0.336238477090991
Xb,47130,0.031914893617021274,0.031228551818805773,0.015003851841645951,False,0.336238477090991
Xb,47131,0.30851063829787234,1.5489590482727082,0.16479139432415557,False,0.336238477090991
Xb,47132,0.0425531914893617,0.10569663692518877,0.02533617472160727,False,0.336238477090991
Xb,47133,0.05319148936170213,0.1369251887439945,0.03293625880707684,False,0.336238477090991
Xb,47134,0.031914893617021274,0.031228551818805666,0.015003851841645948,False,0.336238477090991
Xb,47135,0.11702127659574468,0.4270189887897506,0.06319654959065023,False,0.336238477090991
Xb,47136,0.031914893617021274,0.05273392816289181,0.017776868408730852,False,0.336238477090991
Xb,47137,0.010638297872340425,0.010638297872340427,0.005111202275725546,False,0.336238477090991
Xb,47138,0.010638297872340425,0.010638297872340429,0.005111202275725545,False,0.336238477090991
Xb,47139,0.031914893617021274,0.09574468085106383,0.020444809102902188,False,0.336238477090991
Xb,47140,0.02127659574468085,0.021047815145275692,0.01011248622294086,False,0.336238477090991
Xb,47141,0.02127659574468085,0.02104781514527569,0.010112486222940864,False,0.336238477090991
Xb,47142,3.75531914893617,241.54163806909187,0.8921212434976813,True,0.336238477090991
Xb,47143,0.09574468085106383,0.5391214824982842,0.05545379673340941,False,0.336238477090991
Xb,47144,1.4574468085106382,22.20784717455959,0.6115610728892709,True,0.336238477090991
